SimulationNumber,Seed0
5529,1785169568
5530,4114295729
5531,1296722341
5532,2274871194
5533,3268849377
5534,1038923790
5535,1521568479
5536,2150075964
5537,4076229753
5538,2918947092
5539,4133090861
5540,327444932
5541,2666782085
5542,1179843877
5543,3988565565
5544,3465890389
5545,3267844541
5546,1974245585
5547,2348744269
5548,2347530953
5549,774416685
5550,1858930572
5551,1969663198
5552,188548829
5553,2408937474
5554,711889885
5555,3710686725
5556,1913586780
5557,2067311111
5558,898444715
5559,3855483372
5560,214658282
5561,2896306795
5562,3623447712
5563,588406480
5564,4214189807
5565,4273412426
5566,3406522700
5567,2264447025
5568,3666978314
5569,1683018590
5570,1039283867
5571,2830872043
5572,4125861445
5573,467693224
5574,845789455
5575,2733912643
5576,4086359906
5577,2139907323
5578,4272716335
5579,1746651831
5580,3056826175
5581,4093189818
5582,4213980249
5583,2244291005
5584,2446154744
5585,941102411
5586,1114723466
5587,1971233124
5588,1876883032
5589,3948738833
5590,2549324818
5591,756324310
5592,313882934
5593,918938469
5594,2672943989
5595,55961553
5596,4214126745
5597,60945797
5598,816506115
5599,3562209899
5600,3404170098
5601,3144442652
5602,3899395642
5603,1524889724
5604,4053167457
5605,2999223568
5606,4123751018
5607,1697396522
5608,2239652084
5609,4092660559
5610,4197505473
5611,4153459617
5612,3252622582
5613,1687036423
5614,694373516
5615,3668855145
5616,2048270343
5617,3320392157
5618,3085208927
5619,1331439587
5620,1062318574
5621,996603485
5622,2751421248
5623,1968102826
5624,2863027238
5625,3355867728
5626,698790074
5627,4123889235
5628,2427022935
5629,3279547121
5630,3314112341
5631,3673086044
5632,2142740565
5633,2590141483
5634,51982472
5635,3588049316
5636,38819913
5637,3369061923
5638,1533429348
5639,1619140571
5640,3977973247
5641,2370780315
5642,982159273
5643,3456388350
5644,2724571306
5645,197812180
5646,953808599
5647,3470674089
5648,1381562107
5649,764023655
5650,3642313025
5651,2210549302
5652,3130436039
5653,3471516591
5654,409736794
5655,1090153237
5656,1841261156
5657,1055734938
5658,125283192
5659,1729859932
5660,2065407426
5661,3842461547
5662,2845132428
5663,1901740
5664,508964873
5665,3871410915
5666,1240751368
5667,660596149
5668,1708695287
5669,4252388598
5670,3949355674
5671,4101036577
5672,4265997810
5673,2124613760
5674,192892575
5675,2202116696
5676,3268504156
5677,2068238662
5678,1596542704
5679,2729209666
5680,1685595091
5681,389646739
5682,3239543412
5683,140093021
5684,3944611490
5685,247832162
5686,4084207216
5687,1908534630
5688,2478722650
5689,1183469401
5690,1533823693
5691,2671639568
5692,3382497553
5693,4262507180
5694,1078042739
5695,1659245404
5696,2422679507
5697,2464629428
5698,1540082778
5699,1785005137
5700,2820208963
5701,3639004096
5702,1032505457
5703,3875075840
5704,822885433
5705,3768213657
5706,3943806828
5707,4184896915
5708,437243507
5709,118194006
5710,2173072649
5711,3606982970
5712,948555466
5713,3228836904
5714,167202920
5715,982235012
5716,154699641
5717,4107363520
5718,752571792
5719,636419349
5720,3722750305
5721,2918644727
5722,1213236972
5723,965896104
5724,4082191068
5725,1852765763
5726,2498048708
5727,3088768255
5728,1875243658
5729,2419460919
5730,2491462578
5731,1836106388
5732,2219202658
5733,1401612875
5734,3258919193
5735,3606310770
5736,1213311378
5737,617677932
5738,1516339899
5739,1847277766
5740,3840105774
5741,3881609206
5742,4064999750
5743,3632896153
5744,3833508391
5745,1722031748
5746,1801515412
5747,3277525453
5748,3351644291
5749,3535448854
5750,2045846377
5751,3817742419
5752,2136917390
5753,2338634481
5754,879094387
5755,878152812
5756,2538885340
5757,1096544135
5758,799447592
5759,1269998959
5760,1424059538
5761,2550362223
5762,3672326758
5763,140916269
5764,889383835
5765,2731781613
5766,305622520
5767,1564889562
5768,296385347
5769,1268053881
5770,4040638734
5771,3777408994
5772,2177206692
5773,1975695232
5774,1758411458
5775,408249710
5776,3482696983
5777,3550850330
5778,3589845031
5779,204617662
5780,1426749628
5781,3121364131
5782,2979066849
5783,3323901916
5784,3311947287
5785,1514416663
5786,2811703273
5787,3542436867
5788,651095874
5789,2214740257
5790,3761889208
5791,1989831088
5792,2315393494
5793,195005620
5794,1213209847
5795,1245665907
5796,1826341142
5797,3998657388
5798,161366596
5799,1682871134
5800,549183741
5801,2348060852
5802,3287998269
5803,2285015720
5804,49976
5805,2535882236
5806,1789136632
5807,263414459
5808,2244164149
5809,1555535173
5810,234653028
5811,3105812280
5812,4179338889
5813,861399719
5814,971200902
5815,874362470
5816,1306523557
5817,43338836
5818,1305423164
5819,1878970579
5820,989632002
5821,3791315327
5822,6330034
5823,222912853
5824,3132512046
5825,820848579
5826,4152569819
5827,1331802955
5828,963333157
5829,3142733810
5830,2847766014
5831,2751508899
5832,3186420462
5833,1786465448
5834,3643959236
5835,3260176268
5836,1815178582
5837,2618345273
5838,1301078321
5839,3848465949
5840,1397131965
5841,3513398116
5842,3060685336
5843,1085826159
5844,3508041114
5845,1165819826
5846,780026061
5847,538401976
5848,1593179517
5849,1447252463
5850,3873803642
5851,4293008430
5852,3464722293
5853,1742687971
5854,4229934630
5855,946990607
5856,3239471607
5857,3274839061
5858,1688760532
5859,2329895221
5860,2536770196
5861,642533319
5862,2839034608
5863,1635049743
5864,336965178
5865,1780133878
5866,2338596638
5867,3237673897
5868,3046509769
5869,88782879
5870,718639546
5871,1155430561
5872,3352787710
5873,2223059197
5874,2507285000
5875,1154687952
5876,4089761418
5877,2699103711
5878,182202377
5879,2069605077
5880,1139567096
5881,1553533712
5882,2583654211
5883,4076820015
5884,1273715123
5885,2715104366
5886,3068428440
5887,558093946
5888,3259902868
5889,2405575524
5890,440302693
5891,3353217776
5892,2206988096
5893,3042940094
5894,2185668312
5895,739117618
5896,1586048803
5897,4176512080
5898,4006881768
5899,1927639934
5900,3554112599
5901,683007169
5902,2994491495
5903,773934862
5904,3068009567
5905,421916070
5906,1983055738
5907,3451083973
5908,3955641344
5909,524116974
5910,2983264662
5911,537408889
5912,3130949798
5913,3652747772
5914,3700934269
5915,1480063288
5916,1177128528
5917,132533665
5918,3466343162
5919,222888616
5920,838552028
5921,610617416
5922,1483232396
5923,916517445
5924,1441435909
5925,2856781139
5926,4202734899
5927,675711220
5928,3678799362
5929,510561616
5930,3011501630
5931,3284443696
5932,3122685003
5933,2882160495
5934,2414084270
5935,1869703276
5936,4067723446
5937,2359267519
5938,2131415104
5939,1339961168
5940,1634311106
5941,2072323545
5942,700231438
5943,2176142435
5944,3376727583
5945,1663171423
5946,3154412671
5947,3893697987
5948,1650792337
5949,68985200
5950,108204882
5951,3359399978
5952,3603466099
5953,534220194
5954,49039847
5955,3425439821
5956,3022367545
5957,2645321504
5958,4167222541
5959,3621851809
5960,1879741116
5961,418820854
5962,1009203075
5963,2400803543
5964,3027397946
5965,2152156060
5966,3509538642
5967,3033076613
5968,2346900344
5969,2294760416
5970,4153384880
5971,2322437287
5972,221915474
5973,1845100532
5974,2168080576
5975,1326433732
5976,3085736218
5977,2071309647
5978,3705012613
5979,508920807
5980,769896972
5981,4129668335
5982,3435988799
5983,3068370877
5984,2373858786
5985,4090815122
5986,1703185099
5987,973786703
5988,565711738
5989,3776740906
5990,3716416969
5991,3473726552
5992,675483283
5993,2908347486
5994,1330528707
5995,2684479915
5996,1245736086
5997,1359570433
5998,3742694775
5999,3506457621
6000,2889237362
6001,2153992504
6002,3421720548
6003,304476999
6004,1075751430
6005,1343737037
6006,2683813815
6007,4017070454
6008,2455630274
6009,3653643889
6010,3576979215
6011,4217252854
6012,3891614290
6013,2697211058
6014,52212945
6015,1063047667
6016,2894893519
6017,699285319
6018,222633083
6019,802791392
6020,2357330032
6021,85021707
6022,1235373181
6023,1677966900
6024,1317595466
6025,822175620
6026,1515945242
6027,1768046731
6028,2668430736
6029,4015770501
6030,1434733664
6031,1849156100
6032,3146918456
6033,3770914715
6034,1737431885
6035,2600623172
6036,293574773
6037,1061421943
6038,3366222906
6039,1528384544
6040,1227322685
6041,360431665
6042,1858719599
6043,1432210920
6044,2943959058
6045,2910016213
6046,1427888324
6047,309714810
6048,243033537
6049,882192349
6050,1605978670
6051,1638276774
6052,4056375747
6053,4217870624
6054,2756228236
6055,3370955859
6056,2883980981
6057,3150301574
6058,2715631182
6059,499036374
6060,854664717
6061,3354351830
6062,1796730258
6063,3372703871
6064,3225261877
6065,2581716444
6066,435393271
6067,4253571475
6068,1193368604
6069,1396954903
6070,1186781521
6071,4042734398
6072,1855507145
6073,3928740200
6074,4210651704
6075,49309063
6076,289921241
6077,1933235773
6078,2227803804
6079,4196630729
6080,770365456
6081,442902849
6082,4169024005
6083,2352717369
6084,486634820
6085,4204590491
6086,1733453117
6087,2385834664
6088,3169191876
6089,815250513
6090,3026038233
6091,2500457939
6092,1815605672
6093,878065584
6094,1488309978
6095,2232112816
6096,1707732171
6097,318008902
6098,1135057914
6099,2600528258
6100,881898249
6101,2219595873
6102,2074639704
6103,3178968866
6104,1153343695
6105,2708837889
6106,1234638459
6107,2360540951
6108,2820745801
6109,2962577573
6110,4159836181
6111,618225817
6112,2592602026
6113,2557050294
6114,330624294
6115,739209434
6116,324629148
6117,3975087598
6118,4086331621
6119,293492755
6120,1276854234
6121,1848445480
6122,395424693
6123,2988427411
6124,2572876907
6125,1967190418
6126,2678551123
6127,395546082
6128,2785306990
6129,2376744769
6130,1148482973
6131,2755788084
6132,64899873
6133,3022764949
6134,4144709442
6135,1603138693
6136,1077577422
6137,2420901146
6138,2903510793
6139,1935683656
6140,3034952160
6141,2886458719
6142,2619961903
6143,2506358085
6144,1343927016
6145,2258105786
6146,1164349539
6147,1071699002
6148,2566965755
6149,8669441
6150,3719852444
6151,747675075
6152,4066190400
6153,502794834
6154,454861977
6155,1928804312
6156,664983817
6157,2629628724
6158,4057611342
6159,915193146
6160,3163394709
6161,4033219506
6162,3792429615
6163,28699540
6164,870300538
6165,3317007607
6166,2523662101
6167,2685234019
6168,3011371617
6169,1604405661
6170,2921058328
6171,216848364
6172,1752998171
6173,2695034304
6174,66120560
6175,1656197420
6176,2503648323
6177,4021236742
6178,1087062832
6179,2327829640
6180,1933827235
6181,4035772498
6182,4112779136
6183,946970249
6184,1713843619
6185,3116969032
6186,3606920428
6187,2651064365
6188,809775721
6189,3175734175
6190,2888195871
6191,921991429
6192,4196212911
6193,2856129701
6194,437627536
6195,2139067209
6196,35733873
6197,3190408986
6198,1862223925
6199,1404646065
6200,397823394
6201,3822765811
6202,3214286330
6203,362071380
6204,3927956606
6205,3466851736
6206,1864105883
6207,3699339630
6208,1111158030
6209,3510071939
6210,1865748060
6211,2202143098
6212,3107184712
6213,1882849178
6214,38887321
6215,4278913938
6216,2531685623
6217,984286043
6218,2634067728
6219,2348814378
6220,2738850168
6221,2880529448
6222,1039476905
6223,3010203569
6224,3066833107
6225,876279276
6226,392523431
6227,2808883238
6228,855859568
6229,3514870516
6230,3768705174
6231,214828142
6232,3172791775
6233,3914954163
6234,59036718
6235,126718975
6236,1066767934
6237,1528883936
6238,920868856
6239,67917165
6240,1163104324
6241,331335978
6242,1063261103
6243,3913437985
6244,268548391
6245,1524115658
6246,1971134524
6247,1824379825
6248,3147066306
6249,924897085
6250,2605892921
6251,2564506784
6252,2889961802
6253,2554660367
6254,348533073
6255,1598588509
6256,4086621487
6257,1430373878
6258,3601294985
6259,3800892753
6260,3457836581
6261,1646193278
6262,3534688530
6263,2119570595
6264,4005961146
6265,1216784702
6266,2337552972
6267,3379149303
6268,860204717
6269,1707026818
6270,2649065417
6271,2205942629
6272,3190651712
6273,1088160758
6274,3169331063
6275,4241965658
6276,2239606509
6277,1251964679
6278,294027954
6279,3310313965
6280,1593917929
6281,1836079824
6282,3954662472
6283,885697020
6284,2510188933
6285,3434765930
6286,2312118104
6287,1432830246
6288,1154717040
6289,3715977147
6290,1582476059
6291,3930999648
6292,3845482165
6293,3692915236
6294,2862437000
6295,150357841
6296,3381801527
6297,3381742778
6298,1951398740
6299,1766689537
6300,2706891196
6301,3752611385
6302,1066799466
6303,2739992698
6304,3029931195
6305,3580469989
6306,1836533753
6307,2145043111
6308,1900718499
6309,2297917041
6310,2788818171
6311,620140138
6312,4021294628
6313,3367200078
6314,274905179
6315,1801264657
6316,3542245217
6317,2147827774
6318,1255775893
6319,3371969023
6320,1906619530
6321,2572021433
6322,94117048
6323,863712460
6324,1292983043
6325,2535029973
6326,2158784767
6327,1750769798
6328,241274428
6329,2016596842
6330,2109240117
6331,121595991
6332,3981909827
6333,902069211
6334,452660430
6335,1207049344
6336,3283247926
6337,3062139906
6338,1759523789
6339,49359781
6340,2813949681
6341,1755684984
6342,1117707648
6343,3968665189
6344,685014053
6345,480523604
6346,689181679
6347,2218025884
6348,302760580
6349,3378087920
6350,797346505
6351,4048141147
6352,2852800532
6353,3207381233
6354,3786832326
6355,3094805442
6356,3496643180
6357,3549739310
6358,2942629459
6359,1916419666
6360,474301218
6361,3461075907
6362,1242050628
6363,34206848
6364,1330610371
6365,3970959499
6366,1073556923
6367,1903986970
6368,2211932471
6369,2376749801
6370,2300186134
6371,1094710936
6372,1532813588
6373,3189145660
6374,1519512894
6375,329148281
6376,3558619187
6377,3747942231
6378,3389986968
6379,3556734700
6380,1321973046
6381,927971117
6382,3924691487
6383,3476021814
6384,4092309343
6385,3377380740
6386,1403348515
6387,2715349613
6388,1522243561
6389,1604256944
6390,2171682153
6391,1166078265
6392,4042083110
6393,995502927
6394,3763763296
6395,1368415088
6396,440526036
6397,3880753980
6398,1686765704
6399,333464581
6400,2376711154
6401,3559975020
6402,2160937506
6403,1498471462
6404,832635541
6405,2240252328
6406,3688589941
6407,3412289796
6408,2907438505
6409,3798368342
6410,3598789072
6411,1480824907
6412,3688364502
6413,1983602639
6414,3214163906
6415,1780332957
6416,1886395192
6417,56912766
6418,2622278357
6419,1271065032
6420,688764188
6421,1972202734
6422,2893285028
6423,1765633622
6424,769886860
6425,3100662431
6426,2980490797
6427,1652718963
6428,986116590
6429,2101855855
6430,504878998
6431,1845154860
6432,709891472
6433,3180965110
6434,8556135
6435,3706438228
6436,3086963137
6437,2284446180
6438,3145638533
6439,3390585451
6440,2211621905
6441,1274689117
6442,693047957
6443,2325164789
6444,358863136
6445,1482751389
6446,82158288
6447,1778979453
6448,711882986
6449,3145693599
6450,3826195369
6451,3786711538
6452,1037392845
6453,521818745
6454,1521583753
6455,2725754862
6456,452455419
6457,2500288626
6458,955034531
6459,508588705
6460,2230052552
6461,910079209
6462,2610277915
6463,1335745546
6464,1053780173
6465,716963494
6466,247957750
6467,1046810158
6468,1679473397
6469,1149336702
6470,1005895826
6471,1441708149
6472,942976910
6473,3218607485
6474,4122579355
6475,2456344215
6476,2646990407
6477,4235897194
6478,2391774716
6479,1781276808
6480,1785740462
6481,3237825824
6482,1842301885
6483,3742928352
6484,2323169298
6485,2916190402
6486,2991143241
6487,1768945575
6488,3015694510
6489,3236664297
6490,737419712
6491,874743708
6492,2147967921
6493,1406825825
6494,1769346546
6495,2347995276
6496,3738884853
6497,2471364480
6498,2711923617
6499,95096924
6500,2287087535
6501,4059234542
6502,495616204
6503,2991991343
6504,2601194928
6505,2129031412
6506,503386943
6507,4007750972
6508,1448291228
6509,1885901094
6510,613501567
6511,4210938711
6512,2972433689
6513,2200246288
6514,885846086
6515,490853644
6516,1683023172
6517,3284795161
6518,3846893872
6519,2915843522
6520,877532166
6521,3319952697
6522,2181006128
6523,4086412390
6524,1800758068
6525,3334996160
6526,77842160
6527,2625670717
6528,3404870160
6529,3682113706
6530,296549912
6531,2891571450
6532,2036909820
6533,1752857986
6534,2408094926
6535,3803707932
6536,2699071092
6537,953055210
6538,2957650335
6539,3069360921
6540,1087796603
6541,3786286223
6542,42858520
6543,3140980533
6544,3107166875
6545,2994775112
6546,2300627575
6547,3232556855
6548,3591098176
6549,1997397084
6550,3527836152
6551,3754534485
6552,3622058319
6553,873753000
6554,2083465714
6555,547120491
6556,1432923058
6557,1226250869
6558,3399716584
6559,2283107526
6560,1938293453
6561,2192846236
6562,787878226
6563,3524444818
6564,3672085441
6565,1737609128
6566,3790565804
6567,2080243470
6568,2002785154
6569,57413770
6570,325127860
6571,1759816621
6572,1665700381
6573,2782169144
6574,3451167975
6575,66607761
6576,3873089970
6577,1206378879
6578,873908783
6579,893165761
6580,287649503
6581,180326023
6582,3768191509
6583,2058406405
6584,1672481483
6585,780495598
6586,2326845624
6587,3191510887
6588,4157810979
6589,3641822542
6590,285893339
6591,2343270515
6592,2784504632
6593,4216400944
6594,318280364
6595,1934790737
6596,1612626753
6597,2204899660
6598,3452357164
6599,4248657909
6600,1861749070
6601,994492947
6602,4282865599
6603,4048203996
6604,2401141370
6605,183985897
6606,1379380956
6607,1917217090
6608,945370962
6609,300662786
6610,1505474229
6611,3132039373
6612,1600018239
6613,2613096487
6614,295123002
6615,3034971062
6616,1587309117
6617,1608381059
6618,1993889274
6619,1586912827
6620,3104135027
6621,194644810
6622,2820631673
6623,1503002078
6624,3044125290
6625,3991263327
6626,35921754
6627,1628765597
6628,934874346
6629,3570697089
6630,2841912381
6631,3617760511
6632,2078718512
6633,1603058568
6634,22821211
6635,2714370718
6636,3455278203
6637,409617889
6638,3319191868
6639,445296119
6640,2355442382
6641,208983087
6642,285457816
6643,2495440803
6644,3292157063
6645,1829960904
6646,2507030777
6647,2353781049
6648,3358492516
6649,2237992303
6650,3228728748
6651,1504110397
6652,3448867622
6653,2909726175
6654,2224827705
6655,3257740787
6656,602689232
6657,62827874
6658,2882599396
6659,890098898
6660,2664914623
6661,3063324715
6662,3187953180
6663,1660521018
6664,729633350
6665,2845346907
6666,837412104
6667,1490193278
6668,3824279771
6669,1678280581
6670,3221130140
6671,681520569
6672,3900811664
6673,1109093775
6674,3258657494
6675,2600223710
6676,2564762498
6677,1860421396
6678,2809478719
6679,3325604697
6680,3818775331
6681,3661824489
6682,2485956068
6683,2326353652
6684,2716100053
6685,3256733245
6686,672062377
6687,1318144843
6688,2035476137
6689,1782287804
6690,3076902156
6691,3061356810
6692,1163690037
6693,1658767887
6694,868675079
6695,2527609447
6696,1347875898
6697,796170040
6698,1037237287
6699,2575998188
6700,923042746
6701,3700173185
6702,1824720477
6703,3730778845
6704,3899136715
6705,3111035529
6706,2177804587
6707,3202986378
6708,807111886
6709,2396280143
6710,330590800
6711,2511130329
6712,2989967873
6713,574024881
6714,1644108171
6715,1906360690
6716,3529737049
6717,1936069398
6718,2832577169
6719,4116716861
6720,3419831007
6721,1851503984
6722,1167999359
6723,2359408701
6724,2973658917
6725,2290297336
6726,1134137582
6727,2734870722
6728,4033268389
6729,3213635522
6730,2733206749
6731,966547516
6732,1393767552
6733,2270854109
6734,1157544620
6735,3547289567
6736,820023451
6737,1989062548
6738,2983460217
6739,1195966061
6740,939376396
6741,2811954074
6742,2556808035
6743,3538054022
6744,1136598805
6745,271185481
6746,2843134950
6747,3336289716
6748,3500139470
6749,3528950990
6750,3341592963
6751,1982225887
6752,3267831574
6753,4223265654
6754,806261573
6755,3378886615
6756,379610451
6757,3322855417
6758,3001962340
6759,3211942227
6760,1582039243
6761,646856864
6762,1856912923
6763,932999559
6764,133784320
6765,1992822436
6766,1114872382
6767,1133890069
6768,144639045
6769,1783446396
6770,3776074132
6771,3815924319
6772,1045380770
6773,3540457038
6774,2393744900
6775,2706000699
6776,167414903
6777,3685599021
6778,2864087729
6779,3366276783
6780,1387391877
6781,1842476248
6782,3856533559
6783,863568237
6784,3814438586
6785,2208476663
6786,1397112551
6787,3162078974
6788,3869597596
6789,1874407878
6790,4278464615
6791,2863763532
6792,3545133285
6793,405133201
6794,3628694785
6795,3212655879
6796,1069484362
6797,3490578400
6798,2476917941
6799,3035845500
6800,288861951
6801,4154365477
6802,407669423
6803,3550443546
6804,4290211091
6805,3878758027
6806,1402904874
6807,4009657276
6808,3213425438
6809,3441763418
6810,3464600031
6811,2895919676
6812,3685181897
6813,24561090
6814,4284780908
6815,2000706394
6816,1037219490
6817,2453123422
6818,173305486
6819,1305800079
6820,1766054140
6821,1366248204
6822,558692208
6823,4128148258
6824,96318451
6825,3829869002
6826,1548021434
6827,3647196052
6828,3366130162
6829,1743807413
6830,2431727562
6831,58834845
6832,1343371262
6833,344551931
6834,2810377519
6835,1340873204
6836,996510498
6837,67615317
6838,61767845
6839,73657758
6840,3282872781
6841,3936781207
6842,2678956145
6843,3032927664
6844,3274064863
6845,1326955875
6846,167237535
6847,569704118
6848,3595401422
6849,2197458687
6850,2660844778
6851,22961593
6852,2419764578
6853,4030456322
6854,2682696911
6855,1781617348
6856,3712712532
6857,1728015484
6858,2520873097
6859,1677586770
6860,2495162904
6861,297762883
6862,4254934588
6863,2741573148
6864,3250131326
6865,3148226578
6866,1899637418
6867,2903936449
6868,3038246985
6869,594575932
6870,1671732138
6871,2486099608
6872,983012627
6873,2445917231
6874,2563459282
6875,3729795926
6876,3986511767
6877,1628340874
6878,3990623853
6879,1595519969
6880,1468471990
6881,2656553499
6882,2266357444
6883,2719026366
6884,908969274
6885,2015564676
6886,4276203058
6887,1902925460
6888,4213869323
6889,2122348081
6890,2789619587
6891,3698161397
6892,3454932080
6893,1980696745
6894,3071331795
6895,4036976293
6896,2547595160
6897,2164679693
6898,229127882
6899,4076785951
6900,1953197962
6901,3576985788
6902,2898185105
6903,1556630682
6904,2909976118
6905,3709311669
6906,1602549457
6907,472718199
6908,4044536278
6909,3973047370
6910,718792980
6911,2712888235
6912,2149027460
6913,233606486
6914,2967324072
6915,2767061562
6916,2994175486
6917,4184361816
6918,2785883112
6919,299791541
6920,1182353865
6921,2382365589
6922,670902098
6923,3211752256
6924,2731342911
6925,3480034118
6926,2573982979
6927,1777375424
6928,770328206
6929,876888679
6930,3028549579
6931,181858709
6932,1954948821
6933,2489904881
6934,2868009902
6935,1945238224
6936,3596464220
6937,4074826157
6938,728978061
6939,260296113
6940,82226579
6941,2943750577
6942,3346220143
6943,107229088
6944,2618630518
6945,736304186
6946,3004929066
6947,1948106958
6948,3599848203
6949,1953662247
6950,3448046709
6951,2945061395
6952,4127120605
6953,3909335205
6954,2301823618
6955,2744622235
6956,2098072759
6957,4095402073
6958,1726092381
6959,3786510348
6960,660097996
6961,2510407489
6962,2459329316
6963,3581109168
6964,1189759717
6965,2759849793
6966,3956985635
6967,337403317
6968,2504785433
6969,3180701258
6970,2546229191
6971,407628651
6972,1524389799
6973,2551566122
6974,223292565
6975,3017816723
6976,136338439
6977,285733916
6978,1818210599
6979,991255513
6980,363205533
6981,3932782288
6982,2606387839
6983,2647050579
6984,3783750259
6985,1057790390
6986,3792090255
6987,2966447021
6988,2830578493
6989,2563135210
6990,907233798
6991,2154251215
6992,3706543148
6993,4192691130
6994,3805742318
6995,2935411639
6996,844620719
6997,1612507290
6998,3167220916
6999,3436289238
7000,1230592087
7001,3799256319
7002,3447313918
7003,537818184
7004,4283104162
7005,861368498
7006,128960723
7007,928687908
7008,3854157033
7009,2968732112
7010,2674177774
7011,2590035166
7012,4180646518
7013,2658548536
7014,1997200647
7015,4040590542
7016,3639503454
7017,3332514676
7018,267980509
7019,549484909
7020,1440012563
7021,1492531579
7022,287833830
7023,1870001460
7024,4189066870
7025,1700642059
7026,3508876208
7027,2874658576
7028,3661663295
7029,3830651689
7030,4028530013
7031,1314481052
7032,365516690
7033,2370294253
7034,1656129034
7035,3390487649
7036,305092529
7037,1787642950
7038,905349483
7039,722061881
7040,985118497
7041,2039898874
7042,2014800147
7043,237178929
7044,1153465701
7045,4047506135
7046,433697673
7047,321354655
7048,719368755
7049,1883157262
7050,632543716
7051,2275822675
7052,4179332994
7053,4231847716
7054,3261136509
7055,713058296
7056,4156503847
7057,491479623
7058,1888671015
7059,37392619
7060,1195583543
7061,668174230
7062,3428643175
7063,890230666
7064,1401249901
7065,2708324543
7066,1285841799
7067,943633500
7068,998605661
7069,88136247
7070,556966971
7071,3550298761
7072,1101500454
7073,1570221595
7074,1526086704
7075,1519115683
7076,2894783100
7077,1299137548
7078,268713951
7079,4189196323
7080,904120420
7081,730640153
7082,3474730069
7083,3857903107
7084,631024862
7085,3336344913
7086,1471649727
7087,328478885
7088,3713681790
7089,4237969239
7090,665399166
7091,1165507959
7092,355352022
7093,423410453
7094,2081074817
7095,3561877534
7096,1298881910
7097,3035148298
7098,2419820507
7099,2650934573
7100,3452315743
7101,669932733
7102,589048260
7103,2055125183
7104,2494083557
7105,3352462601
7106,2171143591
7107,1304054911
7108,618813677
7109,1338697623
7110,2680053090
7111,13490091
7112,1175276655
7113,748369723
7114,2095232445
7115,3759838550
7116,353356944
7117,1897286720
7118,1973898486
7119,4227255006
7120,1316250590
7121,1699552745
7122,3532100408
7123,3071702454
7124,244721769
7125,1210833076
7126,1797904567
7127,1562550497
7128,1968947976
7129,819161877
7130,3113877388
7131,1490621528
7132,2466546351
7133,2350367249
7134,2865655154
7135,4259632075
7136,3337401255
7137,2852724624
7138,3703133582
7139,855754857
7140,1348085006
7141,193107918
7142,2310789950
7143,542696950
7144,3608236710
7145,2416156172
7146,4249660240
7147,3286338591
7148,3820456328
7149,4039069735
7150,1595439763
7151,67960025
7152,838233818
7153,2245237716
7154,2101924945
7155,2022359884
7156,3185325775
7157,2817734856
7158,2115568062
7159,2403372875
7160,2075245995
7161,2950810661
7162,3600172242
7163,2826443195
7164,1552217414
7165,502561528
7166,3692789986
7167,3434762287
7168,1747213329
7169,529279887
7170,1409750454
7171,3000166182
7172,1949871811
7173,1787330746
7174,3274684760
7175,2206972127
7176,541174589
7177,3879635431
7178,843614092
7179,3822021484
7180,4086424400
7181,3512666096
7182,753730788
7183,2191070597
7184,2438370258
7185,3162125900
7186,2488136696
7187,2202876091
7188,2102921049
7189,3734929677
7190,2769159774
7191,1729909045
7192,987098243
7193,4167129083
7194,2373666342
7195,4004295751
7196,1598471960
7197,3185158988
7198,2841839263
7199,1200082106
7200,606550501
7201,565447870
7202,2451899813
7203,3670923383
7204,795730139
7205,709967924
7206,1196762845
7207,3669022146
7208,939351451
7209,2107819650
7210,785282284
7211,1746148085
7212,3546401505
7213,3879174863
7214,1227104661
7215,2593520223
7216,3981966332
7217,2476538277
7218,4165802695
7219,2399881462
7220,2453545031
7221,1594160957
7222,614185144
7223,3374311429
7224,1608672461
7225,1085761055
7226,3426233954
7227,4032523145
7228,1577931138
7229,3839637247
7230,373736122
7231,1449466955
7232,2391372976
7233,3133023034
7234,3629766430
7235,2461974876
7236,3418477822
7237,1450192708
7238,752148157
7239,4245668147
7240,2889502040
7241,108393598
7242,947058600
7243,1085106462
7244,937194237
7245,2233701076
7246,3754109689
7247,2241771091
7248,1072319974
7249,2529448318
7250,1130638741
7251,3228424579
7252,2806284
7253,2677816876
7254,3739495038
7255,2578189225
7256,3404168817
7257,229842864
7258,2694357267
7259,1617185267
7260,3222366924
7261,996671824
7262,653043637
7263,1139755939
7264,1968484832
7265,2380861312
7266,1508475790
7267,856868812
7268,402767120
7269,1262501783
7270,2087914553
7271,1018271047
7272,3954546673
7273,4073789146
7274,172052588
7275,4057308438
7276,1251815085
7277,2619679047
7278,891381511
7279,3970793786
7280,1022832089
7281,3375039598
7282,3901696698
7283,2533806860
7284,2010341286
7285,27639012
7286,2002740720
7287,3317932187
7288,3266647512
7289,3017164476
7290,663538959
7291,2642494326
7292,2092788737
7293,3265997557
7294,1846772433
7295,2202983934
7296,2563711888
7297,3024014621
7298,4293067622
7299,4016533516
7300,3304757855
7301,1614070257
7302,1708820188
7303,3041360109
7304,3554313309
7305,2043063633
7306,733186828
7307,2896524458
7308,130840532
7309,3276601949
7310,878099092
7311,195217007
7312,1462056502
7313,2777127760
7314,2192927655
7315,973845970
7316,2641959539
7317,2877767822
7318,3911021768
7319,2011462835
7320,2189806281
7321,3322383723
7322,2152962526
7323,530002484
7324,215792086
7325,2690034047
7326,149943987
7327,1196022685
